id;numero;ano;orgao;state;status;deadline;score;level;place;why;blockers;opps;url;first_seen;last_seen
6889;743.1/2026;2026;Conselho de Controle de Atividades Financeiras;encerrado;Inscrições Encerradas;;1;coordenador (1.10);;coordenador (1.10)(+1);;CORPS/CGGES | CGPAD | Coordenador de Supervisão | CONOR/CGREG | Coordenador de Riscos e Planejamento | COREM/CGREG | CGFIS | COEDE/CGGES;https://oportunidades.sigepe.gov.br/oportunidades-portal/api/html/6889;21/08/2026;21/08/2026
6887;734.3/2026;2026;Ministério da Defesa;encerrado;Inscrições Encerradas;;1;coordenador (1.10);;coordenador (1.10)(+1);;Função Comissionada Executiva (FCE) 1.10 de Coordenador de Planejamento de Contratação;https://oportunidades.sigepe.gov.br/oportunidades-portal/api/html/6887;21/08/2026;21/08/2026
6886;752/2026;2026;Ministério da Gestão e da Inovação em Serviços Públicos;encerrado;Inscrições Encerradas;;-6;chefia baixa;SRA/AM;chefia baixa(-3), SRA/AM(-5), órgão-alvo(+2);;Cargo Comissionado Executivo de Assistente Técnico (CCE 2.03) SELIC;https://oportunidades.sigepe.gov.br/oportunidades-portal/api/html/6886;21/08/2026;21/08/2026
6883;742/2026;2026;Defensoria Pública da União;encerrado;Inscrições Encerradas;;1;;Brasília;Brasília(+1);;Ouvidoria-Geral da DPU em Brasília/DF;https://oportunidades.sigepe.gov.br/oportunidades-portal/api/html/6883;21/08/2026;21/08/2026
6882;733/2026;2026;Ministério do Desenvolvimento e Assistência Social, Família e Combate à Fome;encerrado;Inscrições Encerradas;;0;;Brasília;Brasília(+1), órgão-alvo(+2), gratificação técnica(-3);;Processo seletivo para concessão de GSISP, NS, na área de Privacidade e Segurança da Informação;https://oportunidades.sigepe.gov.br/oportunidades-portal/api/html/6882;21/08/2026;21/08/2026
6880;737/2026;2026;Ministério da Defesa;encerrado;Inscrições Encerradas;;-2;;Brasília;Brasília(+1), gratificação técnica(-3);;Uma vaga para ocupar GSISTE, nível superior, vinculada ao Sistema de Contabilidade.;https://oportunidades.sigepe.gov.br/oportunidades-portal/api/html/6880;21/08/2026;21/08/2026
6877;735/2026;2026;Ministério da Justiça e Segurança Pública;encerrado;Inscrições Encerradas;;4;coordenador (1.10);Brasília;coordenador (1.10)(+1), Brasília(+1), órgão-alvo(+2);;ASSESSOR (FCE 4.03) NA ÁREA DE POLÍTICAS DE CLASSIFICAÇÃO INDICATIVA COM PGD PARCIAL NO MJSP;https://oportunidades.sigepe.gov.br/oportunidades-portal/api/html/6877;21/08/2026;21/08/2026
6876;736/2026;2026;Ministério da Justiça e Segurança Pública;encerrado;Inscrições Encerradas;;0;chefia baixa;Brasília;chefia baixa(-3), Brasília(+1), órgão-alvo(+2);;CHEFE DE SERVIÇO DE CLASSIFICAÇÃO INDICATIVA (FCE 1.05) COM PGD PARCIAL NO MJSP;https://oportunidades.sigepe.gov.br/oportunidades-portal/api/html/6876;21/08/2026;21/08/2026
6875;731.1/2026;2026;Instituto do Patrimônio Histórico e Artístico Nacional;aberto;Encerra em: 7 dias;28/08/2026;-8;chefia baixa;Superintendência do Iphan/MG;chefia baixa(-3), Superintendência do Iphan/MG(-5);;FCE 2.02 de Assistente Técnico na Coordenação Técnica da Superintendência do Iphan/MG;https://oportunidades.sigepe.gov.br/oportunidades-portal/api/html/6875;21/08/2026;21/08/2026
6874;785/2026;2026;Agência Nacional de Vigilância Sanitária;aberto;Encerra em: 7 dias;28/08/2026;1;coordenador (1.10);;coordenador (1.10)(+1);;Coordenador Regional - CRPAF-SP/Anvisa;https://oportunidades.sigepe.gov.br/oportunidades-portal/api/html/6874;21/08/2026;21/08/2026
6873;762/2026;2026;Agência Nacional de Vigilância Sanitária;encerrado;Inscrições Encerradas;;1;coordenador (1.10);;coordenador (1.10)(+1);;Coordenador Estadual da CVPAF- AL/Anvisa;https://oportunidades.sigepe.gov.br/oportunidades-portal/api/html/6873;21/08/2026;21/08/2026
6872;729/2026;2026;Ministério do Desenvolvimento e Assistência Social, Família e Combate à Fome;encerrado;Inscrições Encerradas;;4;coordenador (1.10);Brasília;coordenador (1.10)(+1), Brasília(+1), órgão-alvo(+2);;Processo Seletivo para concessão de CCE 2.03 (Assessor Técnico Especializado), na DEBEN/SENARC;https://oportunidades.sigepe.gov.br/oportunidades-portal/api/html/6872;21/08/2026;21/08/2026
6862;741/2026;2026;Ministério da Saúde;encerrado;Inscrições Encerradas;;2;;;órgão-alvo(+2);;Apoio Administrativo;https://oportunidades.sigepe.gov.br/oportunidades-portal/api/html/6862;21/08/2026;21/08/2026
6861;732/2026;2026;Fundação Biblioteca Nacional;encerrado;Inscrições Encerradas;;-3;;;gratificação técnica(-3);;Edital Nº 3/2026 - GSISP - NÍVEL SUPERIOR - CONTRATAÇÕES DE TECNOLOGIAS DA INFORMAÇÃO;https://oportunidades.sigepe.gov.br/oportunidades-portal/api/html/6861;21/08/2026;21/08/2026
6859;727.1/2026;2026;Conselho de Controle de Atividades Financeiras;encerrado;Inscrições Encerradas;;-2;chefia baixa;;chefia baixa(-3), infraestrutura(+1);;FCE 1.07 - Chefe da Divisão de Infraestrutura de Tecnologia e Segurança da Informação;https://oportunidades.sigepe.gov.br/oportunidades-portal/api/html/6859;21/08/2026;21/08/2026
6858;723.1/2026;2026;Ministério do Empreendedorismo, da Microempresa e da Empresa de Pequeno Porte;encerrado;Inscrições Encerradas;;-3;;;gratificação técnica(-3);;Processo Seletivo para Gratificação GSISP - Contratações de Tecnologia da Informação.;https://oportunidades.sigepe.gov.br/oportunidades-portal/api/html/6858;21/08/2026;21/08/2026
6856;724/2026;2026;Ministério da Gestão e da Inovação em Serviços Públicos;encerrado;Inscrições Encerradas;;0;chefia baixa;Brasília;chefia baixa(-3), Brasília(+1), órgão-alvo(+2);;01 (uma) vaga para Função Comissionada Executiva - FCE 1.07 - Chefe de Divisão - CGPPE/DEPEC/SEST;https://oportunidades.sigepe.gov.br/oportunidades-portal/api/html/6856;21/08/2026;21/08/2026
6855;725/2026;2026;Ministério da Gestão e da Inovação em Serviços Públicos;encerrado;Inscrições Encerradas;;0;;;ciência de dados(+1), órgão-alvo(+2), gratificação técnica(-3);;GSISTE Nível Superior - Análise de processos e dados | GSISTE Nível Superior - Análise de processos e projetos;https://oportunidades.sigepe.gov.br/oportunidades-portal/api/html/6855;21/08/2026;21/08/2026
6854;718/2026;2026;Ministério da Integração e do Desenvolvimento Regional;encerrado;Inscrições Encerradas;;0;;;desenvolvimento regional(+1), órgão-alvo(+2), gratificação técnica(-3);;GSISTE - Divisão de Desenvolvimento de Pessoal - DDP/CDS/CGGP/DA/SE-MIDR;https://oportunidades.sigepe.gov.br/oportunidades-portal/api/html/6854;21/08/2026;21/08/2026
6853;717.2/2026;2026;Ministério da Ciência, Tecnologia e Inovação;encerrado;Inscrições Encerradas;;1;;;cenários(+3), prospecção(+2), infraestrutura(+1), órgão-alvo(+2), gratificação técnica(-3), nível médio/intermediário(-4);nível médio/intermediário;GSISP-NI (Perfil: Infraestrutura e Plataformas Digitais);https://oportunidades.sigepe.gov.br/oportunidades-portal/api/html/6853;21/08/2026;21/08/2026
6851;716.1/2026;2026;Superintendência Nacional de Previdência Complementar;encerrado;Inscrições Encerradas;;-3;;;gratificação técnica(-3);;Gratificação Temporária do Sistema de Administração dos Recursos de Tecnologia da Informação - GSISP;https://oportunidades.sigepe.gov.br/oportunidades-portal/api/html/6851;21/08/2026;21/08/2026
6850;720/2026;2026;Ministério da Integração e do Desenvolvimento Regional;encerrado;Inscrições Encerradas;;0;chefia baixa;;chefia baixa(-3), desenvolvimento regional(+1), órgão-alvo(+2);;FCE 1.07 - Chefe da Divisão de Desenvolvimento de Pessoal - DDP/CDS/CGGP/DA/SE-MIDR;https://oportunidades.sigepe.gov.br/oportunidades-portal/api/html/6850;21/08/2026;21/08/2026
6848;719/2026;2026;Ministério da Integração e do Desenvolvimento Regional;encerrado;Inscrições Encerradas;;0;chefia baixa;;chefia baixa(-3), desenvolvimento regional(+1), órgão-alvo(+2);;FCE 1.05 - Serviço de Gerenciamento da Política Institucional de Desenvolvimento de Pessoas/CDS/CGGP;https://oportunidades.sigepe.gov.br/oportunidades-portal/api/html/6848;21/08/2026;21/08/2026
6847;711.3/2026;2026;Ministério da Educação;encerrado;Inscrições Encerradas;;-4;;Brasília;Brasília(+1), órgão-alvo(+2), gratificação técnica(-3), nível médio/intermediário(-4);nível médio/intermediário;1 (uma) VAGA: GESTÃO E PLANEJAMENTO DE TI - GSISP de Nível Intermediário | 2 (duas) VAGAS: CONTRATAÇÕES DE TI - GSISP de Nível Intermediário;https://oportunidades.sigepe.gov.br/oportunidades-portal/api/html/6847;21/08/2026;21/08/2026
6846;722.2/2026;2026;Agência Brasileira de Inteligência;encerrado;Inscrições Encerradas;;-5;;Brasília;Brasília(+1), infraestrutura(+1), gratificação técnica(-3), nível médio/intermediário(-4);nível médio/intermediário;Infraestrutura e Plataformas Digitais;https://oportunidades.sigepe.gov.br/oportunidades-portal/api/html/6846;21/08/2026;21/08/2026
6845;714/2026;2026;Ministério da Integração e do Desenvolvimento Regional;encerrado;Inscrições Encerradas;;0;chefia baixa;;chefia baixa(-3), desenvolvimento regional(+1), órgão-alvo(+2);;1 vaga para FCE 1.07 - Corregedoria/MIDR;https://oportunidades.sigepe.gov.br/oportunidades-portal/api/html/6845;21/08/2026;21/08/2026
6837;709.1/2026;2026;Ministério da Ciência, Tecnologia e Inovação;encerrado;Inscrições Encerradas;;-1;;;órgão-alvo(+2), gratificação técnica(-3);;GSISP de Nível Superior - Contratações de Tecnologia da Informação;https://oportunidades.sigepe.gov.br/oportunidades-portal/api/html/6837;21/08/2026;21/08/2026
6833;738.1/2026;2026;Ministério da Agricultura e Pecuária;encerrado;Inscrições Encerradas;;-7;;;gratificação técnica(-3), nível médio/intermediário(-4);nível médio/intermediário;Fiscalização e Gestão de Contratos;https://oportunidades.sigepe.gov.br/oportunidades-portal/api/html/6833;21/08/2026;21/08/2026
6831;708/2026;2026;Comissão Nacional de Energia Nuclear;encerrado;Inscrições Encerradas;;-5;;Rio de Janeiro/RJ;Rio de Janeiro/RJ(-5);;ENGENHARIA DE SOFTWARE | INFRAESTRUTURA DE TI | CONTRATAÇÕES DE TIC (ELABORAÇÃO E GESTÃO DE CONTRATOS) | DESENVOLVIMENTO DE SISTEMAS (FULL-STACK) | ENGENHEIRO DE DADOS | SEGURANÇA DA INFORMAÇÃO E CIBERSEGURANÇA (GOVERNANÇA);https://oportunidades.sigepe.gov.br/oportunidades-portal/api/html/6831;21/08/2026;21/08/2026
6829;705.3/2026;2026;Ministério da Pesca e Aquicultura;encerrado;Inscrições Encerradas;;-3;chefia baixa;;chefia baixa(-3);;Chefe de Divisão;https://oportunidades.sigepe.gov.br/oportunidades-portal/api/html/6829;21/08/2026;21/08/2026
6827;704.3/2026;2026;Ministério da Pesca e Aquicultura;encerrado;Inscrições Encerradas;;-3;chefia baixa;;chefia baixa(-3);;Chefe de Divisão;https://oportunidades.sigepe.gov.br/oportunidades-portal/api/html/6827;21/08/2026;21/08/2026
6826;809/2026;2026;Agência Nacional de Telecomunicações;aberto;Encerra em: 5 dias;26/08/2026;-5;;Brasília;Brasília(+1), infraestrutura(+1), gratificação técnica(-3), nível médio/intermediário(-4);nível médio/intermediário;GSISP Nível Intermediário (NI) - Área de Infraestrutura e Plataformas Digitais;https://oportunidades.sigepe.gov.br/oportunidades-portal/api/html/6826;21/08/2026;21/08/2026
6825;703.2/2026;2026;Ministério da Pesca e Aquicultura;encerrado;Inscrições Encerradas;;-3;chefia baixa;;chefia baixa(-3);;Chefe de Divisão;https://oportunidades.sigepe.gov.br/oportunidades-portal/api/html/6825;21/08/2026;21/08/2026
6824;702.3/2026;2026;Ministério da Pesca e Aquicultura;encerrado;Inscrições Encerradas;;-3;chefia baixa;;chefia baixa(-3);;Chefe de Divisão;https://oportunidades.sigepe.gov.br/oportunidades-portal/api/html/6824;21/08/2026;21/08/2026
6823;701.3/2026;2026;Ministério da Pesca e Aquicultura;encerrado;Inscrições Encerradas;;1;coordenador (1.10);;coordenador (1.10)(+1);;Coordenador;https://oportunidades.sigepe.gov.br/oportunidades-portal/api/html/6823;21/08/2026;21/08/2026
6822;820/2026;2026;Agência Nacional de Proteção de Dados;aberto;Encerra em: 31 dias;21/09/2026;1;;Brasília;Brasília(+1);;REQUISITADO - CGS/SFI/ANPD;https://oportunidades.sigepe.gov.br/oportunidades-portal/api/html/6822;21/08/2026;21/08/2026
6821;700.2/2026;2026;Ministério da Pesca e Aquicultura;encerrado;Inscrições Encerradas;;1;coordenador (1.10);;coordenador (1.10)(+1);;Coordenador;https://oportunidades.sigepe.gov.br/oportunidades-portal/api/html/6821;21/08/2026;21/08/2026
6820;707/2026;2026;Ministério da Justiça e Segurança Pública;encerrado;Inscrições Encerradas;;4;coordenador (1.10);Brasília;coordenador (1.10)(+1), Brasília(+1), órgão-alvo(+2);;VAGAS PARA ASSESSOR (FCE 4.03) | VAGAS EM BRASÍLIA | VAGAS EM SÃO PAULO/SP | VAGA NO GABINETE DO DEPARTAMENTO DE MIGRAÇÕES | VAGA EM CAMPINAS/SP | VAGAS NA ÁREA COM ÊNFASE EM TECNOLOGIA DA INFORMAÇÃO | VAGA COM TELETRABALHO INTEGRAL;https://oportunidades.sigepe.gov.br/oportunidades-portal/api/html/6820;21/08/2026;21/08/2026
6819;699.2/2026;2026;Ministério da Pesca e Aquicultura;encerrado;Inscrições Encerradas;;1;coordenador (1.10);;coordenador (1.10)(+1);;Coordenador;https://oportunidades.sigepe.gov.br/oportunidades-portal/api/html/6819;21/08/2026;21/08/2026
6816;715.3/2026;2026;Universidade Federal de Campina Grande;encerrado;Inscrições Encerradas;;0;;;;;DEV - Teletrabalho integral | STI - INFRA - Teletrabalho integral;https://oportunidades.sigepe.gov.br/oportunidades-portal/api/html/6816;21/08/2026;21/08/2026
6813;697/2026;2026;Ministério do Desenvolvimento e Assistência Social, Família e Combate à Fome;encerrado;Inscrições Encerradas;;-4;;Brasília;Brasília(+1), órgão-alvo(+2), gratificação técnica(-3), nível médio/intermediário(-4);nível médio/intermediário;Processo Seletivo para concessão de GSISTE, NI, do SIGA, na CDA/CGLA;https://oportunidades.sigepe.gov.br/oportunidades-portal/api/html/6813;21/08/2026;21/08/2026
6809;726/2026;2026;Departamento Nacional de Infraestrutura de Transportes;encerrado;Inscrições Encerradas;;-3;;;infraestrutura(+1), nível médio/intermediário(-4);nível médio/intermediário;Servidores de nível médio e superior;https://oportunidades.sigepe.gov.br/oportunidades-portal/api/html/6809;21/08/2026;21/08/2026
6803;698.2/2026;2026;Ministério das Cidades;encerrado;Inscrições Encerradas;;4;;;planejamento estratégico(+2), órgão-alvo(+2);;Cessão FCE 4.07 - CPES-SEMOB;https://oportunidades.sigepe.gov.br/oportunidades-portal/api/html/6803;21/08/2026;21/08/2026
6802;691/2026;2026;Ministério do Desenvolvimento e Assistência Social, Família e Combate à Fome;encerrado;Inscrições Encerradas;;0;;Brasília;Brasília(+1), órgão-alvo(+2), gratificação técnica(-3);;Processo Seletivo para concessão de GSISTE, NS, SIPEC, na CODEP/CGGP;https://oportunidades.sigepe.gov.br/oportunidades-portal/api/html/6802;21/08/2026;21/08/2026
6798;693/2026;2026;Ministério da Gestão e da Inovação em Serviços Públicos;encerrado;Inscrições Encerradas;;-1;chefia baixa;;chefia baixa(-3), órgão-alvo(+2);;Função Comissionada Executiva - FCE 1.05 - Chefe do Serviço de Orçamento e Finanças da SRA-MGI-ES;https://oportunidades.sigepe.gov.br/oportunidades-portal/api/html/6798;21/08/2026;21/08/2026
6797;690/2026;2026;Defensoria Pública da União;encerrado;Inscrições Encerradas;;0;;;;;Área Administrativa na Coordenação de Processos de Inadimplência e Sanções Contratuais (CPIS);https://oportunidades.sigepe.gov.br/oportunidades-portal/api/html/6797;21/08/2026;21/08/2026
6795;749/2026;2026;Agência Nacional de Mineração;aberto;Encerra em: 0 dias;21/08/2026;-2;chefia baixa;Brasília;chefia baixa(-3), Brasília(+1);;Chefe do Serviço de Patrimônio e Almoxarifado da Sede - SERPAM/DF.;https://oportunidades.sigepe.gov.br/oportunidades-portal/api/html/6795;21/08/2026;21/08/2026
6794;694.1/2026;2026;Ministério da Gestão e da Inovação em Serviços Públicos;encerrado;Inscrições Encerradas;;-1;;;órgão-alvo(+2), gratificação técnica(-3);;GSISTE-NS - promoção de capacitação de IA no setor público;https://oportunidades.sigepe.gov.br/oportunidades-portal/api/html/6794;21/08/2026;21/08/2026
6780;687/2026;2026;Instituto do Patrimônio Histórico e Artístico Nacional;encerrado;Inscrições Encerradas;;-6;;Brasília;Brasília(+1), gratificação técnica(-3), nível médio/intermediário(-4);nível médio/intermediário;GSISP - Nível Intermediário - Privacidade e Segurança da Informação;https://oportunidades.sigepe.gov.br/oportunidades-portal/api/html/6780;21/08/2026;21/08/2026
6779;695/2026;2026;Departamento Nacional de Infraestrutura de Transportes;encerrado;Inscrições Encerradas;;1;;;infraestrutura(+1);;Analistas em Infraestrutura de Transportes - Engenharia;https://oportunidades.sigepe.gov.br/oportunidades-portal/api/html/6779;21/08/2026;21/08/2026
6778;696/2026;2026;Departamento Nacional de Infraestrutura de Transportes;encerrado;Inscrições Encerradas;;-2;chefia baixa;;chefia baixa(-3), infraestrutura(+1);;Chefe do Serviço de Operações Aquaviárias - FCE 1.05;https://oportunidades.sigepe.gov.br/oportunidades-portal/api/html/6778;21/08/2026;21/08/2026
6776;684.1/2026;2026;Ministério do Turismo;encerrado;Inscrições Encerradas;;-4;;;ciência de dados(+1), órgão-alvo(+2), gratificação técnica(-3), nível médio/intermediário(-4);nível médio/intermediário;GSISP de nível superior - área Gestão e Planejamento de TI: | GSISP de nível superior - área Privacidade e Segurança da Informação;https://oportunidades.sigepe.gov.br/oportunidades-portal/api/html/6776;21/08/2026;21/08/2026
6775;683.1/2026;2026;Presidência da República;encerrado;Inscrições Encerradas;;2;;;órgão-alvo(+2);;Chefia de Divisão;https://oportunidades.sigepe.gov.br/oportunidades-portal/api/html/6775;21/08/2026;21/08/2026
6774;686.2/2026;2026;Instituto Nacional de Metrologia, Qualidade e Tecnologia;encerrado;Inscrições Encerradas;;-4;;;urbano(+2), infraestrutura(+1), gratificação técnica(-3), nível médio/intermediário(-4);nível médio/intermediário;Vaga para GSISP de Nível Superior - Gestão de Dados e Informações | Vaga para GSISP de Nível Superior - Privacidade e Segurança da Informação | GSISP de Nível Intermediário - Infraestrutura e Plataformas Digitais;https://oportunidades.sigepe.gov.br/oportunidades-portal/api/html/6774;21/08/2026;21/08/2026
